User-ID,Age,State,Book-Rating,pages,Year-Of-Publication
146781,52.0,maryland,7.0,257.6,1998.8
146784,21.0,connecticut,9.0,217.0,1977.0
146856,57.0,illinois,7.0,306.0,2001.0
146888,35.0,california,8.0,241.0,1993.0
146890,64.0,california,7.75,400.5,1978.5
146903,18.0,arizona,10.0,321.0,2003.0
146908,52.0,new jersey,7.841269841269841,429.0,2003.0
146932,30.0,florida,7.630608686369055,265.57142857142856,1993.142857142857
146935,49.0,north carolina,8.25,291.0,1990.0
146952,54.0,michigan,8.444444444444445,305.3333333333333,2000.0
147021,47.0,missouri,8.0,328.0,2002.0
147027,28.0,arkansas,7.0,218.0,1997.0
147044,39.0,texas,7.0,331.0,2003.0
147045,28.0,minnesota,9.0,348.3333333333333,1997.0
147058,62.0,nebraska,9.0,316.0,2002.0
147096,45.0,minnesota,8.0,348.0,1999.0
147101,26.0,maryland,9.5,405.5,1990.5
147141,21.0,oregon,7.492205212347218,317.1041666666667,1997.2291666666667
147224,41.0,pennsylvania,7.817329152460964,396.0,2001.4615384615386
147248,49.0,oregon,6.0,570.0,2000.0
147249,18.0,california,7.5,141.5,1996.5
147278,17.0,colorado,9.0,365.0,1993.0
147284,40.0,new york,7.333333333333333,805.0,1984.0
147307,48.0,colorado,7.125,576.625,1990.875
147376,55.0,illinois,8.090909090909092,390.0,2002.0
147380,71.0,california,7.666666666666667,289.0,2002.0
147387,41.0,illinois,8.0,197.0,1989.0
147396,34.0,california,4.0,297.0,1999.0
147414,42.0,wisconsin,8.166666666666666,213.33333333333334,1996.6666666666667
147420,53.0,new york,8.0,393.6,1999.6
147475,57.0,kentucky,6.916666666666667,275.0,1989.3333333333333
147492,27.0,new jersey,7.5,312.5,1996.0
147498,38.0,new york,8.0,207.0,1997.0
147529,17.0,kentucky,9.0,318.0,1990.0
147561,27.0,ohio,3.0,232.0,1995.0
147572,27.0,south carolina,10.0,509.0,2001.5
147590,55.0,wisconsin,8.0,268.0,2001.0
147627,43.0,california,8.039473684210527,373.5,1999.5
147644,35.0,new jersey,8.807692307692307,337.5,1999.5
147676,50.0,pennsylvania,7.0,170.0,1998.0
147678,36.0,texas,7.666666666666667,332.6666666666667,1997.0
147686,34.0,new york,7.605352504638219,308.35714285714283,1996.7142857142858
147687,17.0,north carolina,8.409722222222221,277.375,1998.625
147688,45.0,arkansas,7.425319857672799,336.7142857142857,2002.4285714285713
147752,27.0,illinois,7.179874213836478,317.38461538461536,1989.7692307692307
147764,29.0,hawaii,8.266666666666667,368.6,2000.8
147795,40.0,minnesota,7.0,221.0,1997.0
147810,37.0,texas,8.0,203.0,1999.0
147839,47.0,illinois,5.785714285714286,362.42857142857144,1999.0
147851,22.0,texas,7.791666666666667,388.0,2002.0
147878,40.0,wisconsin,10.0,336.6666666666667,2003.6666666666667
147895,31.0,indiana,6.0,271.0,1998.0
147897,46.0,minnesota,8.0,401.0,2003.0
147900,32.0,maryland,8.733193277310924,235.14285714285714,2000.4285714285713
147943,54.0,vermont,10.0,293.0,1999.0
147978,37.0,texas,7.666666666666667,233.83333333333334,2000.0
148029,41.0,michigan,7.571428571428571,252.0,1986.5
148053,26.0,new hampshire,9.0,372.0,2001.0
148054,21.0,michigan,10.0,207.0,1997.0
148078,34.0,california,7.0,399.0,1997.0
148091,19.0,washington,8.0,255.0,2003.0
148112,32.0,minnesota,9.0,83.0,1992.0
148121,34.0,georgia,8.0,235.0,2003.0
148124,26.0,massachusetts,7.8375,301.4,1997.4
148157,43.0,north carolina,8.99056603773585,370.6666666666667,1983.3333333333333
148173,40.0,minnesota,7.384615384615385,196.0,1988.0
148175,67.0,oregon,7.0,163.0,2003.0
148185,14.0,georgia,10.0,309.0,1998.0
148191,42.0,oregon,7.710204081632654,461.0,1999.2857142857142
148192,50.0,california,6.166666666666667,295.6666666666667,1992.3333333333333
148263,34.0,illinois,8.727272727272727,270.45454545454544,1997.8181818181818
148296,56.0,colorado,10.0,474.0,2003.0
148303,44.0,colorado,10.0,328.0,2002.0
148322,17.0,california,6.0,310.0,2001.0
148344,79.0,ohio,9.0,344.0,1998.0
148365,52.0,florida,7.666666666666667,340.3333333333333,2000.0
148378,20.0,wisconsin,8.157894736842104,198.0,1999.0
148415,36.0,texas,7.580645161290323,271.0,1995.0
148515,43.0,maryland,7.625,265.0,1997.0
148520,26.0,oklahoma,8.818181818181818,298.0,2000.0
148547,14.0,missouri,9.0,328.0,2002.0
148556,32.0,montana,7.0,244.5,2003.0
148595,68.0,minnesota,9.0,373.0,2003.0
148607,46.0,oregon,6.0,382.0,2000.0
148620,59.0,south carolina,6.693333333333333,394.2,1999.6
148628,38.0,california,10.0,270.0,2003.0
148653,63.0,arizona,9.0,251.0,1983.0
148662,25.0,california,7.756372549019607,360.5,2000.875
148665,39.0,illinois,10.0,320.0,2002.0
148670,32.0,massachusetts,8.19047619047619,502.0,1996.0
148682,20.0,massachusetts,7.0,291.0,2000.0
148694,21.0,oregon,9.0,155.0,1998.0
148695,26.0,california,9.012857142857143,322.3,2002.5
148744,67.0,wisconsin,7.711312587024487,291.33658536585364,1995.8731707317072
148754,15.0,west virginia,9.0,335.0,1953.0
148764,13.0,california,7.643581081081081,227.0,1996.0
148773,38.0,california,7.5,276.0,2000.5
148775,71.0,california,9.0,237.0,2001.0
148798,54.0,florida,8.720495922728066,274.9642857142857,1996.5714285714287
148806,54.0,pennsylvania,6.688888888888888,298.8,2001.8
148813,33.0,michigan,9.0,350.0,1996.0
148816,21.0,kentucky,9.0,289.0,1999.0
148818,26.0,texas,8.0,480.0,1991.0
148819,55.0,michigan,7.0,218.0,1994.0
148824,35.0,maryland,8.0,210.5,1994.5
148827,53.0,alabama,9.0,186.0,2003.0
148847,34.0,new york,7.598611111111111,375.8,1995.4
148858,46.0,texas,8.514285714285714,399.0,2002.0
148863,0.0,wisconsin,7.379310344827586,294.0,2002.0
148887,18.0,california,7.0,241.0,1977.0
148891,29.0,indiana,7.5,297.5,2002.5
148892,38.0,minnesota,6.0,517.0,2002.0
148898,24.0,florida,8.813466967814794,336.9130434782609,1999.7391304347825
148905,27.0,california,7.0,570.0,1993.0
148929,59.0,virginia,7.140000000000001,487.8,1995.4
148934,31.0,new york,7.925,355.7142857142857,1998.142857142857
148937,15.0,california,8.0,328.0,2002.0
148944,57.0,illinois,7.0,338.0,2003.0
148945,55.0,south carolina,9.4,313.0,2003.0
148962,54.0,pennsylvania,8.0,279.0,1996.0
148965,33.0,missouri,10.0,287.0,1996.0
148966,35.0,california,5.162162162162162,227.54054054054055,2003.8648648648648
148968,34.0,illinois,6.0,285.0,1997.0
148983,28.0,pennsylvania,8.0,157.0,1993.0
148986,62.0,california,5.0,402.0,2001.0
148987,49.0,minnesota,7.714285714285714,272.0,2003.0
149043,55.0,california,6.991071428571429,355.25,1996.0
149056,54.0,kansas,8.0,303.0,2002.0
149069,30.0,ohio,8.403201357769369,366.07894736842104,1997.2368421052631
149070,61.0,michigan,6.6,470.0,1999.0
149071,49.0,wisconsin,7.232142857142858,324.5,1998.75
149084,32.0,maryland,7.7091151387575385,377.9642857142857,1997.3214285714287
149090,15.0,california,6.0,289.0,1999.0
149119,21.0,illinois,9.0,251.0,1995.0
149140,44.0,new york,8.221428571428572,337.85714285714283,1997.7142857142858
149150,46.0,maine,7.944444444444445,236.0,1996.5
149153,44.0,virginia,6.5,598.75,2000.25
149172,37.0,colorado,10.0,420.0,2003.0
149178,33.0,new york,7.0,336.0,2003.0
149180,17.0,ohio,10.0,205.0,1994.0
149198,17.0,ohio,7.0,289.5,1993.0
149247,39.0,pennsylvania,10.0,378.0,1998.0
149281,25.0,illinois,8.0,396.0,1999.0
149291,27.0,north carolina,6.625,223.5,1997.0
149297,15.0,louisiana,8.0,402.0,2002.0
149303,28.0,louisiana,5.0,109.0,2003.0
149305,33.0,texas,8.162162162162161,174.0,1995.0
149357,44.0,maryland,9.5,445.0,2001.0
149361,36.0,texas,8.0,274.25,1996.75
149364,22.0,missouri,8.0,305.0,2001.0
149400,48.0,california,6.983465608465608,323.0,1997.0
149403,45.0,missouri,7.222222222222222,274.6666666666667,2000.3333333333333
149483,25.0,texas,9.0,381.0,1998.0
149484,23.0,michigan,7.466666666666667,289.0,1998.0
149506,41.0,illinois,7.555555555555556,519.3333333333334,2002.6666666666667
149563,44.0,new york,9.0,394.0,2002.0
149595,45.0,washington,4.0,94.0,2003.0
149598,41.0,georgia,6.333333333333333,381.3333333333333,1996.3333333333333
149630,15.0,hawaii,8.0,219.0,1998.0
149665,67.0,new hampshire,4.0,336.0,1995.0
149687,17.0,ohio,10.0,880.0,2002.0
149700,22.0,ohio,8.0,484.0,1990.0
149712,27.0,mississippi,9.666666666666666,358.0,2002.0
149776,15.0,washington,6.0,181.0,2000.0
149784,41.0,alaska,9.0,267.0,2004.0
149791,28.0,california,7.71304347826087,305.0,2002.0
149792,61.0,california,7.0,415.0,2003.0
149802,33.0,connecticut,7.788480392156863,334.9583333333333,1999.9166666666667
149825,73.0,california,7.777777777777778,360.0,1993.0
149835,60.0,texas,9.0,235.0,2003.0
149838,48.0,ohio,9.25,243.0,2000.75
149843,60.0,washington,10.0,912.5,1993.5
149850,20.0,california,9.666666666666666,179.0,1999.0
149853,17.0,north carolina,8.0,291.0,2000.0
149889,29.0,washington,7.0,143.0,1987.0
149907,42.0,north carolina,8.47926386479018,338.84615384615387,1993.0307692307692
149934,44.0,illinois,7.384023449748589,317.6578947368421,1997.3947368421052
149985,34.0,illinois,7.0,37.0,1993.0
149996,52.0,tennessee,7.71304347826087,305.0,2002.0
150043,51.0,wisconsin,10.0,192.0,1974.0
150067,29.0,ohio,7.9226190476190474,272.875,1995.25
150088,29.0,new york,7.5,253.5,1998.5
150089,31.0,california,6.587301587301588,250.66666666666666,1994.0
150102,66.0,colorado,9.0,333.0,1983.0
150116,1.0,california,5.0,276.0,2004.0
150124,30.0,nebraska,8.280950396483602,365.0210526315789,1996.5473684210526
150304,47.0,california,8.0,351.0,2000.0
150316,55.0,mississippi,8.666666666666666,362.6666666666667,1999.5
150350,37.0,illinois,8.6,518.0,1994.0
150378,33.0,california,6.0,327.0,2001.0
150424,73.0,florida,7.5055555555555555,364.0,1999.5
150453,42.0,california,7.0,315.0,2002.0
150468,37.0,california,7.0,296.5,1995.25
150498,38.0,maryland,8.330517071041264,344.75,1998.53125
150554,15.0,virginia,6.8,190.2,1994.6
150566,25.0,oregon,7.826086956521739,309.0,1993.0
150580,34.0,texas,6.888888888888889,395.5,1998.5
150587,61.0,iowa,8.097222222222221,349.125,2001.375
150627,24.0,california,8.076923076923077,216.0,1996.5
150639,19.0,louisiana,6.0,378.0,1996.0
150657,26.0,new york,6.0,356.3333333333333,1993.3333333333333
150661,36.0,arizona,7.555555555555555,295.22222222222223,1998.0
150663,24.0,oregon,9.0,338.0,1995.0833333333333
150669,24.0,new york,8.0,291.0,2001.0
150695,33.0,pennsylvania,7.116666666666667,273.5,2003.75
150767,56.0,connecticut,4.6,296.2,2002.6
150799,38.0,california,8.0,269.3333333333333,1999.6666666666667
150814,42.0,south carolina,10.0,207.0,2004.0
150878,51.0,california,6.0,331.6666666666667,1999.6666666666667
150890,19.0,iowa,9.0,500.5,1997.5
150896,30.0,washington,7.7744667257512825,337.93333333333334,1995.0666666666666
150909,43.0,virginia,7.857142857142857,227.0,2002.0
150911,35.0,north carolina,7.888888888888889,453.3333333333333,1997.6666666666667
150928,50.0,california,7.6,324.0,1996.0
150936,45.0,washington,8.0,350.0,2001.0
150942,39.0,pennsylvania,9.166666666666668,321.5,2002.0
150966,37.0,illinois,7.833333333333333,393.0,1999.0
150968,47.0,new hampshire,7.800208131790044,311.5681818181818,1998.125
150973,38.0,pennsylvania,7.666666666666667,270.0,1995.3333333333333
150979,34.0,pennsylvania,7.783505283264094,241.77358490566039,1993.622641509434
150999,55.0,arizona,10.0,186.0,2000.0
151043,20.0,texas,8.392307692307693,272.2,1998.0
151063,70.0,texas,8.0,434.0,1995.0
151070,29.0,california,9.0,96.0,1995.0
151071,32.0,massachusetts,8.0,370.0,2003.0
151079,40.0,pennsylvania,5.375,342.0,1999.5
151080,31.0,georgia,10.0,423.0,2000.0
151082,56.0,missouri,5.0,304.0,2002.0
151086,39.0,georgia,8.833333333333334,171.66666666666666,1995.3333333333333
151093,27.0,north carolina,10.0,460.0,1995.0
151098,38.0,virginia,7.974568160597573,288.2352941176471,1990.1764705882354
151107,39.0,minnesota,7.672465324679496,308.25925925925924,1998.7037037037037
151115,43.0,california,9.0,532.5,2000.0
151122,42.0,washington,6.970588235294119,383.6666666666667,1999.3333333333333
151164,24.0,pennsylvania,10.0,354.0,2002.0
151224,17.0,texas,8.0,837.0,2004.0
151262,24.0,texas,8.0,211.0,1985.0
151265,67.0,nevada,7.971698113207547,460.0,1995.0
151318,14.0,missouri,10.0,137.0,1990.0
151366,10.0,missouri,9.0,71.5,2002.5
151384,52.0,california,6.5,236.0,1994.5
151405,15.0,california,8.0,297.5,1999.0
151408,22.0,north carolina,9.0,223.5,1998.5
151434,81.0,california,6.0,312.0,2002.0
151450,55.0,california,9.0,364.0,1999.0
151454,15.0,new jersey,9.0,275.0,2000.0
151459,54.0,washington,7.673469387755102,328.0,1990.0
151470,34.0,florida,7.0,308.0,1995.0
151503,33.0,alaska,7.258671369782481,260.27777777777777,1995.2222222222222
151531,25.0,virginia,8.0,207.0,2001.0
151537,33.0,georgia,7.768095490461883,308.1904761904762,1998.142857142857
151569,42.0,michigan,6.0,370.0,2003.0
151588,53.0,florida,5.0,303.0,1996.5
151589,56.0,oregon,7.361936724789221,296.1666666666667,1996.625
151606,38.0,ohio,8.6,359.0,2002.0
151637,31.0,michigan,9.0,541.0,1988.0
151655,57.0,florida,8.920634920634921,368.5,2003.5
151666,49.0,ohio,6.0,321.0,2001.0
151702,18.0,georgia,7.5319733618061795,393.3333333333333,1995.5333333333333
151714,21.0,ohio,8.0,307.0,2001.0
151750,23.0,california,8.51639344262295,394.75,1997.0
151755,27.0,california,8.0,309.0,2004.0
151760,19.0,oregon,7.8,264.0,2000.0
151765,32.0,ohio,9.0,408.0,2002.0
151780,26.0,kansas,7.533333333333333,274.7142857142857,1995.142857142857
151786,1.0,massachusetts,5.0,366.0,2001.0
151787,16.0,illinois,8.1875,387.0,2002.0
151790,26.0,texas,7.561952624981333,301.83870967741933,1995.0645161290322
151799,27.0,north dakota,8.0,245.0,1988.0
151800,25.0,missouri,6.3894927536231885,290.6666666666667,1993.8333333333333
151912,20.0,montana,10.0,503.0,1999.0
151917,45.0,washington,7.46061507936508,375.5,1995.25
151928,52.0,california,8.916666666666666,489.3333333333333,1985.0
151929,61.0,virginia,7.0,261.0,2001.0
151946,65.0,pennsylvania,7.0,349.0,1996.0
151947,39.0,arkansas,8.0,316.0,1981.0
152016,29.0,massachusetts,7.2,344.8,1998.0
152046,58.0,kentucky,8.0,465.0,2003.0
152062,19.0,illinois,10.0,199.0,1993.0
152080,70.0,virginia,8.0,395.0,1997.0
152089,49.0,new jersey,4.0,190.0,1995.0
152099,14.0,arizona,8.446825396825398,329.07142857142856,1995.4285714285713
152115,53.0,florida,6.0,465.0,2003.0
152136,31.0,colorado,10.0,385.0,2001.0
152181,29.0,new york,7.833333333333333,360.0,1997.0
152182,69.0,california,6.636363636363637,451.0,1999.0
152206,16.0,texas,7.333333333333333,203.0,2001.0
152212,18.0,colorado,9.0,422.0,1995.0
152219,54.0,florida,8.0,279.0,2002.0
152279,33.0,florida,8.5,382.5,1992.25
152288,46.0,new jersey,7.0,566.0,1998.0
152307,26.0,washington,7.0,273.0,1994.5
152309,71.0,illinois,7.7890442890442895,272.72727272727275,1996.3636363636363
152318,35.0,ohio,10.0,305.0,2002.0
152344,47.0,alaska,7.4,300.0,1996.0
152376,38.0,massachusetts,9.0,226.5,1998.0
152409,33.0,pennsylvania,7.75,290.875,1995.625
152435,40.0,indiana,6.443526170798898,320.24242424242425,1990.060606060606
152455,39.0,missouri,5.0,262.0,2001.0
152484,36.0,connecticut,10.0,259.0,2002.0
152501,25.0,colorado,8.0,336.0,2004.0
152502,22.0,new jersey,7.222222222222222,310.0,2003.0
152514,61.0,california,8.21037037037037,261.2,2002.2
152515,67.0,new york,7.527368421052631,300.8,1990.4
152548,30.0,massachusetts,9.5,212.0,1995.5
152562,38.0,colorado,2.0,725.0,1983.0
152582,25.0,georgia,3.0,486.0,1999.0
152605,34.0,oklahoma,7.125,298.0,2000.0
152617,27.0,georgia,8.833333333333334,333.6666666666667,1992.0
152620,51.0,arizona,6.0,328.0,1990.0
152621,32.0,louisiana,7.660377358490566,94.0,1998.0
152645,28.0,illinois,7.144444444444445,232.30769230769232,1996.6153846153845
152647,31.0,illinois,9.0,465.0,2003.0
152651,24.0,new york,7.710818122758707,355.1818181818182,2000.0
152698,19.0,new jersey,7.5,239.0,1997.5
152716,36.0,pennsylvania,8.666666666666666,629.0,1993.0
152720,70.0,virginia,10.0,372.0,2003.0
152738,34.0,ohio,8.0,358.0,2001.0
152742,38.0,michigan,7.8744565217391305,391.625,1998.375
152757,53.0,florida,8.5,195.5,2001.0
152788,37.0,georgia,8.0,452.0,2003.0
152813,21.0,pennsylvania,9.083333333333334,227.0,1993.5
152856,44.0,illinois,8.217647058823529,328.0,2002.0
152866,39.0,new jersey,8.0,351.0,1994.0
152871,59.0,texas,10.0,116.0,1995.0
152884,23.0,pennsylvania,8.333333333333334,121.0,1991.0
152899,44.0,california,7.5,288.0,2000.0
152916,47.0,arizona,8.0,665.0,1981.0
152940,31.0,ohio,10.0,502.0,2004.0
152950,22.0,florida,7.0,322.0,2001.0
152955,69.0,florida,8.5,357.0,1997.5
152956,19.0,wisconsin,7.25,207.0,1988.0
152958,25.0,georgia,8.285714285714286,337.0,2000.0
152960,66.0,minnesota,8.431372549019608,374.6666666666667,1998.0
152963,54.0,massachusetts,8.0,368.0,2002.5
152965,23.0,oregon,7.0,165.0,1993.0
152971,27.0,new jersey,8.208333333333334,424.0,1998.3333333333333
152972,26.0,kentucky,9.0,243.0,2003.0
153032,14.0,new mexico,7.666666666666667,384.0,2000.3333333333333
153040,30.0,new york,8.166666666666666,185.33333333333334,1997.6666666666667
153042,35.0,michigan,7.444444444444445,222.11111111111111,1997.888888888889
153054,20.0,massachusetts,8.355158730158731,256.0952380952381,1997.3333333333333
153089,24.0,california,6.823529411764706,368.0,1997.0
153115,30.0,minnesota,8.516806722689076,302.42857142857144,1989.7142857142858
153158,35.0,maryland,8.083333333333334,255.75,2000.0
153161,43.0,new york,6.0,277.5,1986.0
153168,31.0,new york,4.5,297.5,1991.0
153174,55.0,minnesota,8.6,361.2,2001.4
153201,37.0,new jersey,7.0,293.0,2003.0
153215,28.0,illinois,10.0,141.0,1999.0
153249,26.0,new jersey,7.2,284.0,1999.6
153274,22.0,new york,8.0,260.0,2002.0
153279,53.0,new jersey,7.586956521739131,233.0,2002.5
153305,34.0,nebraska,5.0,407.0,2002.0
153308,31.0,new york,8.0,291.0,2003.0
153334,27.0,colorado,9.0,299.0,2002.0
153336,60.0,iowa,7.0,364.0,1996.0
153361,44.0,arkansas,7.338095238095238,355.0,1993.642857142857
153367,45.0,new jersey,8.0,308.0,2003.0
153381,22.0,massachusetts,9.0,378.0,2002.0
153414,56.0,texas,8.1,722.0,2001.0
153475,26.0,north carolina,5.0,100.0,1992.0
153497,32.0,california,7.571428571428571,303.0,2001.0
153513,31.0,arkansas,7.773196349255937,321.04545454545456,1996.4545454545455
153535,22.0,virginia,8.5,589.0,1994.0
153653,50.0,south dakota,8.7,235.8,1993.4
153662,44.0,georgia,8.100916684800618,333.4499437570304,1997.5264341957256
153669,45.0,california,8.0,465.0,2001.0
153676,43.0,new jersey,6.013333333333334,283.6,2001.8
153682,33.0,colorado,6.659722222222222,324.0,1995.0
153718,27.0,illinois,7.97528772500777,344.0,2001.3191489361702
153719,49.0,texas,7.8,326.8,2003.0
153761,31.0,maryland,10.0,390.0,1999.0
153797,31.0,oklahoma,8.074874686716791,349.7894736842105,1997.2631578947369
153810,19.0,new jersey,8.0,214.0,1999.0
153831,34.0,texas,7.0,328.0,2002.0
153854,15.0,new york,8.428571428571429,128.0,1987.0
153866,29.0,new jersey,10.0,167.0,1994.0
153877,34.0,pennsylvania,9.0,340.0,1993.0
153927,26.0,alabama,9.5,292.75,1997.25
153929,50.0,north carolina,7.0,502.0,1996.0
153947,56.0,minnesota,7.3076923076923075,245.5,1991.5
153957,38.0,maine,7.666666666666667,284.0,2001.0
153978,24.0,mississippi,5.0,339.0,1997.0
153996,2.0,north carolina,9.0,266.0,1996.0
154010,18.0,new york,8.0,153.0,1976.0
154013,54.0,kentucky,5.0,296.0,2003.0
154017,24.0,illinois,8.0,245.0,1992.0
154031,31.0,minnesota,7.666666666666667,347.0,1990.6666666666667
154059,41.0,michigan,7.5,464.0,2000.0
154064,33.0,michigan,8.571428571428571,212.0,1999.0
154067,34.0,missouri,7.5,337.0,1994.0
154070,38.0,iowa,7.346524442725046,331.9259259259259,1997.5185185185185
154075,31.0,new hampshire,8.25,241.75,1998.5
154114,61.0,minnesota,6.0,250.0,1988.0
154126,48.0,florida,6.0,422.0,1996.3333333333333
154129,31.0,california,6.6,268.4,1995.8
154182,36.0,texas,7.847619047619048,345.8333333333333,1993.3333333333333
154204,63.0,colorado,9.0,306.0,1994.0
154303,27.0,texas,7.142857142857143,242.0,2000.0
154354,31.0,new jersey,7.25,360.0,1992.25
154443,31.0,georgia,7.308260959470637,341.0,1995.6666666666667
154465,32.0,california,7.957142857142857,121.5,1983.5
154479,35.0,pennsylvania,9.0,938.0,2000.0
154529,37.0,indiana,8.444444444444445,388.3333333333333,2002.0
154543,29.0,california,5.9375,341.3125,1994.375
154545,24.0,west virginia,7.444444444444445,390.0,1996.0
154553,23.0,minnesota,7.962698412698413,222.8,1991.1
154566,36.0,minnesota,8.333333333333334,242.0,1997.6666666666667
154604,15.0,louisiana,9.0,71.0,1997.0
154611,16.0,alaska,7.75,214.0,1999.0
154633,30.0,florida,9.0,300.0,1996.5
154646,43.0,new jersey,7.0,211.8,1994.2
154663,35.0,illinois,5.905555555555556,189.33333333333334,1998.1666666666667
154675,29.0,california,7.4594017094017095,309.0,1997.3333333333333
154728,36.0,texas,7.833333333333333,276.0,1996.0
154730,42.0,california,7.632529580756317,308.42105263157896,1996.1052631578948
154763,39.0,kansas,7.416666666666666,407.5,2002.0
154773,30.0,indiana,7.361366223908918,314.05882352941177,1996.5294117647059
154781,62.0,virginia,8.646596736596736,295.45454545454544,1995.0
154787,52.0,texas,9.27536231884058,208.66666666666666,1997.3333333333333
154810,59.0,florida,8.133333333333333,353.5,1995.6666666666667
154831,29.0,oregon,7.0,247.0,1982.0
154844,32.0,pennsylvania,6.75,401.0,1991.5
154868,57.0,ohio,10.0,328.0,2002.0
154882,42.0,new york,5.333333333333333,206.66666666666666,1995.6666666666667
154909,35.0,washington,7.0,354.0,2003.0
154910,20.0,tennessee,8.0,91.5,1997.0
154920,1.0,new york,7.894736842105263,416.0,2000.0
154922,30.0,kentucky,7.0,241.0,1990.5
154923,32.0,oregon,8.217647058823529,328.0,2002.0
154926,46.0,wisconsin,7.0,274.0,1997.0
154944,33.0,kansas,8.554443444044285,316.1904761904762,1997.2857142857142
154945,26.0,virginia,7.0,371.0,2002.0
154961,57.0,missouri,8.533333333333333,291.0,1997.0
154975,29.0,texas,6.0,291.0,2000.0
154992,40.0,missouri,7.640527115866831,273.51666666666665,1997.9666666666667
155000,53.0,pennsylvania,9.333333333333334,349.0,2001.0
155013,37.0,california,8.0,489.0,1998.0
155027,39.0,arizona,8.371428571428572,337.1111111111111,1988.5555555555557
155091,37.0,new hampshire,6.5,382.0,1999.5
155114,63.0,washington,6.0,93.0,1999.0
155130,17.0,ohio,5.0,143.0,1995.0
155136,31.0,virginia,8.217647058823529,328.0,2002.0
155141,31.0,tennessee,8.786666666666667,231.13333333333333,2000.0
155146,21.0,wisconsin,7.25,364.3333333333333,1994.0
155147,60.0,washington,7.683547573563309,297.0,1993.7857142857142
155170,19.0,pennsylvania,8.0,245.0,1995.0
155172,54.0,michigan,10.0,288.0,2002.0
155217,59.0,north carolina,8.0,318.0,2000.0
155219,29.0,connecticut,7.542186356143071,300.0377358490566,2000.2641509433963
155247,0.0,florida,8.0,298.0,2003.0
155291,34.0,california,9.0,283.0,1997.0
155297,24.0,tennessee,8.225,351.0,1995.0
155310,39.0,ohio,7.0,372.0,1997.0
155366,17.0,missouri,1.0,249.0,2003.0
155368,27.0,missouri,6.0,459.0,1995.5
155376,20.0,illinois,8.25,271.5,2003.0
155383,21.0,south carolina,7.666666666666667,330.6666666666667,2001.3333333333333
155397,22.0,rhode island,8.0,192.0,1983.0
155404,64.0,texas,9.0,510.0,1994.0
155409,38.0,pennsylvania,6.5,277.5,1995.5
155444,51.0,florida,10.0,322.4,2002.6
155463,38.0,west virginia,8.036815961815963,219.3846153846154,1987.6153846153845
155475,30.0,michigan,5.0,341.0,2000.0
155491,25.0,georgia,9.333333333333334,228.66666666666666,1989.3333333333333
155495,26.0,oregon,8.10277341615249,247.66666666666666,1993.3333333333333
155549,50.0,minnesota,9.0,376.0,2003.0
155559,39.0,vermont,8.5,399.0,1993.0
155580,61.0,new york,7.634887987829165,411.8235294117647,2000.2941176470588
155591,12.0,indiana,10.0,152.0,2003.0
155618,38.0,california,9.0,383.0,2000.0
155625,34.0,georgia,7.966666666666667,385.0,2002.0
155644,55.0,michigan,5.0,465.0,1991.0
155683,29.0,michigan,5.0,372.0,1994.5
155771,32.0,oregon,7.333333333333333,281.0,1993.0
155807,54.0,california,7.6682539682539685,418.2,2002.4
155824,45.0,massachusetts,10.0,517.0,2003.0
155840,40.0,washington,7.0,208.0,2001.0
155937,37.0,tennessee,8.0,310.0,1999.0
155982,19.0,california,8.5,471.5,1999.0
155989,39.0,florida,6.148000000000001,459.0,1999.0
155992,32.0,maryland,6.367816091954023,230.33333333333334,1982.6666666666667
156028,76.0,california,10.0,270.0,2002.0
156095,64.0,michigan,10.0,446.0,1999.0
156128,45.0,iowa,6.647058823529412,163.0,2003.0
156140,52.0,rhode island,6.980701754385964,373.6,2000.2
156150,36.0,new jersey,7.821372920655965,345.1372549019608,1997.640522875817
156163,54.0,california,8.15,345.0,1999.0
156214,59.0,north carolina,8.48671648279012,354.6290322580645,2000.1129032258063
156269,53.0,illinois,7.6830876908179535,367.075,1992.35
156274,31.0,west virginia,7.0,271.0,1996.0
156300,49.0,california,9.230122269705603,240.30555555555554,1992.4166666666667
156304,50.0,florida,9.0,342.0,1999.0
156342,31.0,california,7.0,358.75,2001.75
156347,33.0,maryland,9.666666666666666,390.3333333333333,1995.0
156348,52.0,pennsylvania,9.5,423.0,1998.0
156356,55.0,california,7.0,256.0,2000.0
156369,21.0,florida,9.0,620.0,2001.0
156402,52.0,massachusetts,10.0,300.0,1994.0
156438,43.0,south carolina,7.684571050642479,399.25,1991.5
156448,56.0,florida,9.0,279.0,1996.0
156462,65.0,pennsylvania,7.666666666666667,327.6666666666667,1997.6666666666667
156467,38.0,massachusetts,9.23709677419355,347.06451612903226,1996.5483870967741
156483,57.0,west virginia,7.625,359.5,2003.75
156495,29.0,oregon,8.0,175.0,1994.0
156499,27.0,colorado,7.0,576.0,1995.0
156515,67.0,california,5.0,213.0,1999.0
156520,27.0,illinois,8.0,391.0,2001.0
156642,37.0,minnesota,5.0,241.5,1996.5
156688,29.0,new jersey,6.0,181.0,2003.0
156698,42.0,north carolina,7.0,272.0,2002.0
156706,19.0,nebraska,9.07843137254902,238.0,1998.0
156736,33.0,massachusetts,8.0,382.75,2001.25
156816,45.0,maryland,7.714285714285714,213.0,1999.0
156856,41.0,illinois,9.0,412.0,1994.0
